"Game Title","User Rating",age_group_id,Price,platform_id,special_device_id,developer_publisher_id,release_year_id,genre_id,multiplayer_id,"Game Length (Hours)",game_quality_id,"User Review Text",game_mode_id,"Min Number of Players"
"Animal Crossing: New Horizons",31.6,2,54.35,1,2,51,12,10,1,20.9,24,"Amazing game, but the gameplay is amazing.",2,8
"Street Fighter V",18.6,3,30.34,3,1,24,7,5,2,10.3,7,"Solid game, but too many bugs.",2,8
"1000-Piece Puzzle",24.8,1,49.16,3,1,72,1,9,2,5,50,"Disappointing game, but too many bugs.",1,2
"Kingdom Hearts III",36.6,1,55.13,4,2,82,4,8,2,30.5,25,"Amazing game, but the gameplay is amazing.",2,3
"Stardew Valley",35.6,2,42.42,5,1,71,6,2,1,52.2,44,"Disappointing game, but the gameplay is amazing.",1,3
"Rocket League",24,3,35.66,1,1,88,8,6,1,15.2,34,"Amazing game, but too many bugs.",2,3
"1000-Piece Puzzle",32.2,1,36.49,5,1,41,14,5,2,42.7,28,"Great game, but the graphics could be better.",1,7
"Tomb Raider (2013)",30.9,3,40.59,2,2,84,14,5,2,30.9,14,"Solid game, but the gameplay is amazing.",2,10
"Half-Life: Alyx",26.1,1,44.18,2,1,87,4,6,1,12.3,43,"Solid game, but too many bugs.",2,6
"The Elder Scrolls V: Skyrim",16.9,1,26.8,4,1,29,14,10,1,11.1,52,"Disappointing game, but the graphics could be better.",2,1
"FIFA 24",26.9,3,34.51,5,2,37,10,3,1,30.6,53,"Disappointing game, but too many bugs.",1,10
"Call of Duty: Modern Warfare 2",13.7,4,24.31,2,1,2,11,2,2,8.8,11,"Great game, but too many bugs.",1,10
"The Witcher 3: Wild Hunt",44.6,4,52.5,1,1,82,9,4,1,59.1,47,"Amazing game, but the graphics could be better.",2,5
"Overwatch 2",26.8,1,39.15,3,2,85,12,3,2,28.6,28,"Amazing game, but too many bugs.",2,4
"Bioshock Infinite",43.2,4,55.54,2,2,10,11,5,1,50.4,6,"Great game, but the gameplay is amazing.",2,7
"Among Us",29.7,2,53.39,2,2,82,8,1,1,13.9,3,"Solid game, but too many bugs.",1,2
"Stardew Valley",31.9,3,52.76,2,2,72,14,4,1,19.7,6,"Solid game, but the gameplay is amazing.",2,6
Minecraft,25.3,3,43.02,4,2,34,12,10,1,6.3,39,"Disappointing game, but the gameplay is amazing.",1,8
"Stardew Valley",31.1,3,23.95,4,2,9,4,9,2,58.5,61,"Disappointing game, but too many bugs.",1,10
"Counter-Strike: Global Offensive",40.7,3,58.41,2,1,79,14,8,1,34,12,"Disappointing game, but the graphics could be better.",2,1
"Portal 2",32.2,2,47.07,5,1,24,2,9,1,28.5,51,"Disappointing game, but the gameplay is amazing.",2,7
Cuphead,27.6,2,24.58,5,2,66,6,6,1,53.6,37,"Solid game, but the graphics could be better.",1,10
"Grand Theft Auto V",28.3,2,28.98,3,2,67,8,10,2,49.2,6,"Solid game, but too many bugs.",1,1
"Halo Infinite",18.1,3,30.82,1,1,38,11,10,2,11.1,22,"Amazing game, but the gameplay is amazing.",1,3
"Mario Kart 8 Deluxe",24.2,2,33.97,4,2,84,3,7,2,29.7,42,"Amazing game, but the graphics could be better.",2,3
"Fall Guys",23,4,22.01,3,1,80,3,5,1,44,17,"Disappointing game, but the graphics could be better.",2,7
"Rocket League",21.4,1,25.25,4,1,69,2,1,2,32.1,29,"Great game, but the gameplay is amazing.",1,10
"Tomb Raider (2013)",26.9,3,50.31,5,1,29,9,6,2,11.9,29,"Great game, but too many bugs.",1,8
"Mario Kart 8 Deluxe",21.3,4,22.13,3,1,8,4,4,1,30.8,6,"Amazing game, but too many bugs.",2,10
"The Elder Scrolls V: Skyrim",15.1,4,21.31,2,2,70,7,5,1,11.4,54,"Solid game, but the gameplay is amazing.",2,7
"Counter-Strike: Global Offensive",16.4,4,20.71,4,2,28,13,4,1,18.5,12,"Great game, but the graphics could be better.",1,3
"Street Fighter V",15.7,1,25.24,1,2,49,13,1,2,5.4,50,"Amazing game, but too many bugs.",2,7
"Bioshock Infinite",36.7,1,52.23,4,2,22,3,5,1,34.7,35,"Solid game, but the graphics could be better.",2,4
"PokÃ©mon Scarlet & Violet",23.9,2,41.29,3,1,43,9,6,2,14.2,63,"Solid game, but too many bugs.",2,7
"Counter-Strike: Global Offensive",22.9,4,28.89,3,2,19,13,4,1,26.6,44,"Disappointing game, but too many bugs.",2,2
"Overwatch 2",39.8,2,51.27,5,1,83,13,7,1,42.4,13,"Disappointing game, but too many bugs.",1,5
Minecraft,39.5,3,57.66,1,1,67,12,8,2,31.4,37,"Disappointing game, but the graphics could be better.",1,6
"Portal 2",34,2,53.27,3,1,60,9,6,2,30.1,37,"Disappointing game, but too many bugs.",2,4
"Kingdom Hearts III",23.8,1,38.91,1,2,41,11,10,2,8.3,15,"Solid game, but the graphics could be better.",1,5
"1000-Piece Puzzle",30.9,2,27.77,2,1,71,14,8,1,58.6,33,"Solid game, but too many bugs.",2,2
"The Sims 4",32.3,1,41.92,1,2,64,3,2,1,38.8,58,"Solid game, but the gameplay is amazing.",1,1
"Bioshock Infinite",20.8,1,22.14,2,1,72,13,8,2,30.5,31,"Amazing game, but too many bugs.",1,2
"Among Us",26.9,3,22.66,3,1,86,2,5,1,57.5,1,"Amazing game, but the graphics could be better.",1,5
"Kingdom Hearts III",29.7,1,38.76,4,2,28,13,5,1,34.3,54,"Solid game, but too many bugs.",1,4
"Just Dance 2024",42.9,1,53.51,1,1,12,14,2,2,51.7,7,"Disappointing game, but the graphics could be better.",1,10
"Super Mario Odyssey",32.3,4,56.58,4,1,81,7,8,1,6.7,18,"Solid game, but too many bugs.",1,1
"Half-Life: Alyx",31.2,4,55.1,2,2,84,13,4,2,16.9,21,"Great game, but the gameplay is amazing.",1,3
Fortnite,20.4,2,22.7,2,2,55,11,6,1,31.5,19,"Amazing game, but too many bugs.",1,7
Hades,22.2,2,35.84,1,1,68,13,9,2,19.3,52,"Amazing game, but the graphics could be better.",2,10
"Grand Theft Auto V",34.6,1,49.91,5,1,41,3,5,2,26.9,34,"Solid game, but the graphics could be better.",1,10
"Street Fighter V",27.7,1,30.67,4,1,34,8,8,2,37,19,"Disappointing game, but the graphics could be better.",1,4
"The Legend of Zelda: Breath of the Wild",38.6,4,47.68,5,1,83,5,2,2,48.3,38,"Disappointing game, but the gameplay is amazing.",1,3
"Call of Duty: Modern Warfare 2",33.4,2,34.31,4,2,9,4,4,1,52.6,52,"Great game, but too many bugs.",2,10
"Sid Meierâ€™s Civilization VI",28.7,4,41.09,5,1,20,14,7,1,22.9,15,"Amazing game, but too many bugs.",2,6
"Super Mario Odyssey",36.5,4,45.36,5,1,88,8,4,2,40.4,32,"Solid game, but too many bugs.",1,3
"Super Mario Odyssey",34.6,2,58.2,4,2,46,12,1,2,23.8,46,"Great game, but the gameplay is amazing.",1,10
"PokÃ©mon Scarlet & Violet",33.5,2,29.92,1,2,35,4,1,2,58.9,64,"Solid game, but the graphics could be better.",1,2
"Rocket League",38.5,2,41.69,2,1,66,6,4,1,53.1,6,"Solid game, but the gameplay is amazing.",2,7
Minecraft,21.6,3,24.93,2,1,21,2,8,2,24.3,23,"Disappointing game, but the graphics could be better.",1,5
"Super Smash Bros. Ultimate",24.8,1,43.11,1,1,4,8,7,2,9.9,53,"Great game, but too many bugs.",1,4
"Just Dance 2024",26.1,2,46.16,5,2,49,3,1,2,6.1,52,"Solid game, but the gameplay is amazing.",2,2
"Super Smash Bros. Ultimate",25.9,4,24.59,5,1,54,10,3,1,41.6,33,"Solid game, but too many bugs.",1,10
"Portal 2",13.2,2,24.71,4,2,38,1,10,1,8.6,61,"Solid game, but the graphics could be better.",2,4
"Halo Infinite",38.5,1,42.65,1,2,66,14,2,2,53,32,"Disappointing game, but the graphics could be better.",1,6
"Mario Kart 8 Deluxe",28.2,3,41.45,1,2,83,12,10,1,29.5,17,"Solid game, but too many bugs.",1,10
"Super Mario Odyssey",47.2,3,55.8,3,2,84,3,6,2,59.5,9,"Disappointing game, but the gameplay is amazing.",2,5
"Fall Guys",21.9,4,37.33,5,2,89,11,5,2,12.7,24,"Disappointing game, but the graphics could be better.",1,2
"Pillars of Eternity II: Deadfire",32.2,4,49.65,3,2,50,14,9,1,28.3,28,"Amazing game, but the graphics could be better.",2,2
"The Legend of Zelda: Breath of the Wild",22.2,1,23.93,3,1,18,6,9,1,39.3,64,"Disappointing game, but too many bugs.",2,5
"Counter-Strike: Global Offensive",21.4,4,25.45,3,2,52,11,7,1,23,42,"Amazing game, but the graphics could be better.",1,2
"Tomb Raider (2013)",20.2,2,26.33,5,1,52,11,6,1,21.8,58,"Solid game, but the graphics could be better.",2,2
"Red Dead Redemption 2",20.3,4,30.14,1,2,6,8,6,2,21.9,3,"Solid game, but the graphics could be better.",1,10
"Super Mario Odyssey",31.7,3,37.43,2,1,43,10,5,2,38.9,48,"Amazing game, but the graphics could be better.",2,6
"1000-Piece Puzzle",26.1,4,32.82,2,1,46,2,9,2,33.2,3,"Great game, but too many bugs.",1,2
"Hitman 3",32.9,4,53.93,4,1,26,5,2,1,17.4,31,"Disappointing game, but the graphics could be better.",2,2
"Call of Duty: Modern Warfare 2",22.4,3,41.6,2,1,6,12,2,1,9.9,4,"Disappointing game, but too many bugs.",1,7
"1000-Piece Puzzle",16.9,3,21.7,1,1,63,9,4,2,26.5,6,"Great game, but too many bugs.",2,10
"Spelunky 2",41.4,3,51.31,3,1,87,1,1,1,46.7,41,"Amazing game, but the graphics could be better.",2,10
"1000-Piece Puzzle",22.8,2,29.31,3,1,52,7,3,2,33,41,"Great game, but too many bugs.",2,4
"Among Us",26.9,2,32.43,4,2,31,7,7,1,37.7,7,"Great game, but the graphics could be better.",2,3
"Spelunky 2",20.4,2,33.84,3,1,88,14,4,1,7.5,51,"Amazing game, but the graphics could be better.",2,8
"Tekken 7",38.4,1,56.73,3,1,53,13,3,2,27.7,20,"Solid game, but the gameplay is amazing.",2,7
"Street Fighter V",29.8,1,41.05,1,2,55,2,6,1,36.3,42,"Disappointing game, but the gameplay is amazing.",2,2
Fortnite,28.1,3,46.82,1,1,37,5,7,1,9.6,46,"Amazing game, but the graphics could be better.",2,2
"Super Mario Odyssey",34.3,4,57.71,2,1,46,11,3,2,20.8,32,"Solid game, but the gameplay is amazing.",1,2
"Spelunky 2",32.9,1,36.6,1,1,90,7,6,1,54.6,15,"Amazing game, but the graphics could be better.",2,2
"Half-Life: Alyx",25.4,2,41.41,1,1,30,11,5,2,11.2,28,"Amazing game, but too many bugs.",2,8
"Grand Theft Auto V",24.3,1,45.9,1,1,19,3,2,1,8.4,29,"Solid game, but the gameplay is amazing.",2,6
"Portal 2",31.2,2,50.91,1,2,12,6,9,1,22.3,31,"Solid game, but too many bugs.",1,10
"Among Us",48.9,1,59.91,1,1,57,6,3,1,58,3,"Great game, but too many bugs.",1,8
Fortnite,33.3,3,41.33,4,2,30,10,3,1,44.3,19,"Disappointing game, but the gameplay is amazing.",2,4
Hades,36.7,4,50.82,4,1,76,13,4,2,42.9,54,"Disappointing game, but too many bugs.",2,7
"Spelunky 2",28.5,3,28.57,1,1,77,1,2,2,51,51,"Great game, but too many bugs.",1,7
"Hitman 3",38.6,4,56.6,4,1,73,12,7,2,39.4,47,"Amazing game, but the gameplay is amazing.",1,5
"Tomb Raider (2013)",26.4,4,24.45,2,1,56,2,1,1,50,58,"Great game, but too many bugs.",1,2
"1000-Piece Puzzle",31.3,4,39.97,1,1,49,4,8,2,37.1,32,"Solid game, but the gameplay is amazing.",2,4
"League of Legends",35,4,38.46,5,2,75,11,6,1,57.8,56,"Amazing game, but too many bugs.",1,6
"Grand Theft Auto V",32.8,2,27.65,5,2,86,13,1,1,59.8,61,"Great game, but the gameplay is amazing.",2,8
"Portal 2",25.9,4,45.07,2,1,5,12,9,2,5.7,49,"Solid game, but the gameplay is amazing.",2,7
"Fall Guys",28.8,4,49.61,3,1,62,2,6,2,12.2,25,"Great game, but too many bugs.",1,1
"Ghost of Tsushima",39,3,49.25,2,2,4,8,4,1,51.2,29,"Solid game, but the gameplay is amazing.",2,5
Cuphead,36.9,4,44.87,5,1,9,10,9,1,47.5,1,"Disappointing game, but too many bugs.",1,3
Cuphead,20.1,2,35.13,4,2,80,2,9,1,12.1,29,"Amazing game, but too many bugs.",2,2
"Half-Life: Alyx",29.6,1,35.56,3,2,23,11,6,1,40.5,50,"Disappointing game, but too many bugs.",1,2
Tetris,33.5,1,38.56,5,2,76,1,3,2,46.1,21,"Solid game, but the gameplay is amazing.",1,6
"The Witcher 3: Wild Hunt",15.8,4,25.78,3,2,31,10,5,2,8.8,35,"Disappointing game, but the gameplay is amazing.",1,2
"Call of Duty: Modern Warfare 2",18.7,1,23.6,2,2,15,5,9,1,25,14,"Great game, but the gameplay is amazing.",1,2
"1000-Piece Puzzle",32.1,1,35.21,5,1,90,5,1,1,52.2,48,"Solid game, but too many bugs.",2,4
"Kingdom Hearts III",31,1,31.28,1,2,23,11,2,2,47.8,39,"Solid game, but the gameplay is amazing.",2,6
"Just Dance 2024",25.2,4,20.48,3,2,29,14,1,2,44.1,44,"Solid game, but too many bugs.",2,1
"Sid Meierâ€™s Civilization VI",45.5,3,54.9,5,2,46,13,4,1,54.9,40,"Great game, but too many bugs.",1,10
"Grand Theft Auto V",28.9,2,34.98,4,1,31,13,7,2,39.2,47,"Amazing game, but the graphics could be better.",2,8
Hades,28.7,2,32.09,2,2,55,12,4,1,39.9,64,"Amazing game, but the graphics could be better.",1,3
"Ghost of Tsushima",39.2,1,46.58,3,2,31,5,9,1,51.6,58,"Great game, but the gameplay is amazing.",2,3
"Tomb Raider (2013)",18.5,2,29.55,3,2,10,5,3,2,7.4,44,"Solid game, but the graphics could be better.",1,8
"Overwatch 2",30.2,2,45.43,1,2,60,12,8,1,21.5,50,"Amazing game, but the gameplay is amazing.",1,10
"FIFA 24",33.1,2,49.18,5,1,25,5,1,1,22.9,36,"Amazing game, but the graphics could be better.",1,10
"Call of Duty: Modern Warfare 2",28.5,3,35.07,5,1,49,2,2,1,40.4,16,"Disappointing game, but the graphics could be better.",2,10
"Tekken 7",27.5,2,27.8,4,1,67,10,10,1,48.4,44,"Great game, but the graphics could be better.",2,5
"Tekken 7",25,3,45.4,4,1,22,7,5,2,7.5,2,"Great game, but too many bugs.",2,6
"Halo Infinite",33.8,2,55.26,3,2,61,5,1,2,15.1,13,"Disappointing game, but too many bugs.",1,10
"Stardew Valley",26.1,1,25.87,5,1,57,10,4,2,46.1,23,"Amazing game, but the graphics could be better.",1,2
"Sid Meierâ€™s Civilization VI",17,2,26.81,1,1,44,13,5,1,7.2,8,"Amazing game, but too many bugs.",1,10
"Hitman 3",38,2,45.31,4,1,87,9,9,2,50.9,62,"Solid game, but the graphics could be better.",1,8
"Super Smash Bros. Ultimate",35.6,2,49.47,5,2,44,10,10,2,37,53,"Solid game, but the graphics could be better.",1,4
"Super Mario Odyssey",37.9,1,55.99,5,1,69,7,10,1,35.6,18,"Great game, but too many bugs.",2,2
"Counter-Strike: Global Offensive",42.7,4,57.12,4,2,13,1,9,1,41.2,14,"Solid game, but the gameplay is amazing.",1,1
Fortnite,44.6,3,51.94,2,2,1,13,10,2,55.5,11,"Great game, but the graphics could be better.",2,2
"Stardew Valley",25,1,35.23,5,1,79,3,7,2,24.9,16,"Disappointing game, but the gameplay is amazing.",2,2
"Street Fighter V",18.6,4,31.16,4,1,26,14,7,2,12.7,41,"Solid game, but the gameplay is amazing.",1,4
"The Sims 4",41.1,2,48.75,1,2,12,7,9,2,51.9,24,"Great game, but the gameplay is amazing.",2,8
"Halo Infinite",32.2,3,29.7,2,1,81,9,7,2,55.1,51,"Great game, but too many bugs.",2,6
"Animal Crossing: New Horizons",36.1,2,32.63,3,1,26,2,10,2,59.5,55,"Solid game, but the gameplay is amazing.",2,2
"Bioshock Infinite",33.1,1,34.78,3,2,1,13,4,2,48.9,56,"Disappointing game, but the graphics could be better.",2,5
"Spelunky 2",35.1,1,48.12,2,1,87,13,4,1,41.9,17,"Great game, but the graphics could be better.",2,5
Tetris,38,2,41.19,3,2,25,13,8,1,54.2,29,"Amazing game, but the gameplay is amazing.",2,3
Minecraft,31.9,2,30.59,1,1,27,1,9,1,53.1,23,"Amazing game, but too many bugs.",2,7
"Half-Life: Alyx",32.9,2,48.87,4,1,19,2,3,1,29.4,25,"Disappointing game, but the graphics could be better.",2,3
"Kingdom Hearts III",32.2,3,48.3,5,1,39,8,1,2,26.2,19,"Solid game, but the gameplay is amazing.",1,4
"Pillars of Eternity II: Deadfire",33,4,42.8,4,1,36,10,6,2,39.7,35,"Solid game, but the graphics could be better.",2,5
"Portal 2",39.5,1,51.26,3,1,7,8,4,1,42.6,36,"Solid game, but the graphics could be better.",1,5
"Call of Duty: Modern Warfare 2",26.7,3,48.9,2,2,42,9,4,1,8.5,33,"Great game, but the graphics could be better.",2,6
Tetris,28.8,1,29.9,3,2,52,3,4,1,47,2,"Disappointing game, but the graphics could be better.",2,6
"Kingdom Hearts III",33.1,2,34.58,1,1,68,12,9,2,58.8,43,"Amazing game, but too many bugs.",2,10
Hades,45.4,2,57.21,3,2,25,1,6,1,54.4,35,"Amazing game, but too many bugs.",2,6
"Just Dance 2024",42.5,4,58.55,5,1,1,13,10,1,43.6,12,"Great game, but the gameplay is amazing.",1,1
"1000-Piece Puzzle",39.4,1,45.46,5,2,15,8,7,1,51.2,16,"Solid game, but too many bugs.",2,10
"PokÃ©mon Scarlet & Violet",16.5,2,28.31,5,2,86,1,2,2,7.9,14,"Solid game, but the gameplay is amazing.",2,4
"Super Smash Bros. Ultimate",31.9,2,56.83,1,1,56,9,5,1,16.2,28,"Disappointing game, but the graphics could be better.",2,10
"Just Dance 2024",31.9,3,50.14,3,1,79,13,6,2,25.6,46,"Solid game, but the gameplay is amazing.",1,8
"The Witcher 3: Wild Hunt",27,1,23.36,3,2,2,6,6,1,51,51,"Disappointing game, but the gameplay is amazing.",1,3
"Kingdom Hearts III",38.8,3,53.98,5,2,29,1,3,1,40.2,22,"Disappointing game, but the gameplay is amazing.",2,6
Minecraft,35.8,1,51.06,3,2,21,2,4,1,36.6,3,"Great game, but too many bugs.",2,5
Hades,31.4,2,42.5,5,2,44,6,4,1,37.3,61,"Solid game, but the gameplay is amazing.",2,5
"Portal 2",34.7,3,56.41,3,1,8,14,5,1,15.6,54,"Amazing game, but the gameplay is amazing.",1,10
"League of Legends",26.2,1,33.71,4,2,85,12,6,1,32.5,43,"Amazing game, but the graphics could be better.",1,5
"The Witcher 3: Wild Hunt",20,4,21.12,5,1,1,2,3,2,26.1,46,"Great game, but too many bugs.",2,7
"The Elder Scrolls V: Skyrim",30.4,4,29.11,1,1,2,11,1,1,48.3,46,"Amazing game, but too many bugs.",1,1
"Call of Duty: Modern Warfare 2",33.1,1,37.25,5,2,8,13,8,2,43.9,2,"Great game, but the graphics could be better.",1,8
"Tekken 7",28.2,4,23.03,3,1,47,12,8,1,54.7,27,"Solid game, but too many bugs.",1,6
"Just Dance 2024",35.7,3,47.57,4,2,64,4,10,1,42.3,56,"Disappointing game, but too many bugs.",1,8
"League of Legends",35.5,1,45.01,3,1,25,1,9,1,37.2,50,"Amazing game, but too many bugs.",2,4
Tetris,21.5,3,32.19,3,1,46,4,1,1,21.6,48,"Amazing game, but the graphics could be better.",2,7
"Red Dead Redemption 2",32.2,3,34.15,1,2,12,7,6,2,47.6,60,"Amazing game, but the gameplay is amazing.",2,5
"Hitman 3",25.1,1,34.53,5,1,65,14,8,2,25.8,8,"Great game, but too many bugs.",2,3
"Ghost of Tsushima",26.5,4,26.19,3,2,53,14,7,1,40.7,10,"Disappointing game, but the graphics could be better.",2,7
"Pillars of Eternity II: Deadfire",21.6,3,27.1,1,1,82,3,8,2,29.3,49,"Amazing game, but the graphics could be better.",2,6
"Super Mario Odyssey",13.1,1,22.55,4,1,10,8,4,2,6.3,42,"Disappointing game, but the gameplay is amazing.",2,3
Cuphead,33.9,1,55.31,4,1,49,13,10,1,23,9,"Great game, but too many bugs.",1,10
"Halo Infinite",30.5,3,51.86,2,2,47,6,3,2,16.3,48,"Great game, but the graphics could be better.",2,5
"Overwatch 2",29.7,2,21.01,3,1,41,13,2,2,58.5,19,"Disappointing game, but the graphics could be better.",1,10
"Fall Guys",45.5,2,58.79,5,1,2,8,5,1,55.6,32,"Disappointing game, but the graphics could be better.",1,5
"Street Fighter V",37.3,3,55.09,1,2,47,3,3,1,27.3,13,"Great game, but the graphics could be better.",2,3
"Counter-Strike: Global Offensive",42.7,4,52.98,5,2,19,9,7,1,57.4,47,"Great game, but too many bugs.",2,7
"Kingdom Hearts III",37.6,4,40.58,5,2,67,9,8,1,56.9,4,"Disappointing game, but too many bugs.",1,5
"Spelunky 2",18.4,4,27.75,2,2,66,13,6,1,13.8,54,"Great game, but too many bugs.",1,3
"Kingdom Hearts III",30.1,3,55.17,3,2,34,7,3,2,13.6,53,"Solid game, but the graphics could be better.",1,4
"Red Dead Redemption 2",43.3,1,58.96,1,1,8,10,4,1,47.1,40,"Great game, but the graphics could be better.",1,3
Minecraft,22.6,1,24.2,1,2,64,8,5,2,39.1,47,"Great game, but the graphics could be better.",2,8
"Tomb Raider (2013)",17.5,1,27,5,2,60,3,8,1,14.2,2,"Great game, but too many bugs.",2,3
"Overwatch 2",35,3,41.72,5,1,71,13,4,2,41.5,8,"Disappointing game, but the graphics could be better.",1,7
"Super Mario Odyssey",40.3,1,55.51,3,2,87,9,9,1,40.5,36,"Solid game, but the gameplay is amazing.",1,1
"Mario Kart 8 Deluxe",26.6,4,35.96,2,2,89,13,10,1,27.8,10,"Great game, but too many bugs.",2,8
"Spelunky 2",20.8,4,29.97,4,1,40,8,3,2,17.9,36,"Great game, but the graphics could be better.",1,3
"Rocket League",32.9,3,52.41,4,1,76,3,8,2,17.9,20,"Amazing game, but the graphics could be better.",2,4
"Bioshock Infinite",29.5,3,44.88,3,1,30,11,6,1,20.1,53,"Disappointing game, but the graphics could be better.",2,6
"The Sims 4",26.5,3,41.08,5,1,71,5,7,1,17.6,22,"Disappointing game, but too many bugs.",1,1
"Counter-Strike: Global Offensive",37.1,4,48.84,1,2,87,8,5,1,48.5,2,"Disappointing game, but too many bugs.",2,4
"1000-Piece Puzzle",35.4,3,50.96,4,1,88,8,2,2,33.9,20,"Disappointing game, but the graphics could be better.",2,2
"The Legend of Zelda: Breath of the Wild",30.5,2,47.67,5,2,15,12,2,1,19.9,39,"Great game, but too many bugs.",2,6
Hades,40.6,1,52.95,5,1,36,7,4,2,52.9,25,"Great game, but the graphics could be better.",2,4
"Super Smash Bros. Ultimate",34.6,1,35.27,2,1,53,5,9,2,58,56,"Solid game, but the graphics could be better.",2,1
"Stardew Valley",18.4,3,23.62,1,1,71,12,5,2,28.5,63,"Disappointing game, but the gameplay is amazing.",1,7
"Red Dead Redemption 2",34.7,3,31.39,2,1,20,7,3,1,57.1,18,"Amazing game, but the gameplay is amazing.",2,7
Hades,28.6,4,43.03,1,1,15,2,10,2,27,7,"Solid game, but the graphics could be better.",2,3
"Bioshock Infinite",38.7,1,45.32,2,1,20,9,10,2,49.1,51,"Great game, but too many bugs.",2,2
"FIFA 24",15.8,2,23.49,3,1,67,3,6,1,18.8,30,"Great game, but the gameplay is amazing.",2,8
"Red Dead Redemption 2",26.4,2,30.27,3,2,59,3,10,2,42.1,12,"Solid game, but the gameplay is amazing.",2,4
"Street Fighter V",33,4,34.59,5,1,47,12,1,2,48,4,"Disappointing game, but the graphics could be better.",2,2
"Spelunky 2",18.3,1,31.58,4,2,48,10,9,1,8.4,48,"Amazing game, but the graphics could be better.",1,7
"The Elder Scrolls V: Skyrim",26.5,3,27.47,3,1,64,2,4,2,43.9,19,"Solid game, but too many bugs.",2,7
"Halo Infinite",33.4,2,36.87,5,1,22,6,6,2,44.6,1,"Solid game, but the gameplay is amazing.",2,2
"PokÃ©mon Scarlet & Violet",30.8,3,36.34,5,1,33,5,2,1,48.6,64,"Amazing game, but the graphics could be better.",2,8
Cuphead,38.9,3,51.51,1,1,87,6,2,1,37.2,23,"Solid game, but too many bugs.",2,5
"Call of Duty: Modern Warfare 2",24.1,3,43.16,4,1,6,14,10,1,13.3,22,"Solid game, but too many bugs.",2,8
"Street Fighter V",35.2,2,54.5,1,2,50,12,8,2,31.6,7,"Great game, but the graphics could be better.",1,5
Tetris,21.2,3,25.63,4,2,6,5,9,2,26.7,62,"Disappointing game, but the gameplay is amazing.",2,3
Minecraft,32.1,2,43.01,3,2,89,11,4,1,39.4,11,"Great game, but too many bugs.",2,5
"Just Dance 2024",22.1,4,27.56,1,2,75,5,1,1,30.3,12,"Disappointing game, but the graphics could be better.",2,1
"Super Mario Odyssey",22.5,1,25.95,1,1,84,7,2,1,33.2,36,"Solid game, but the gameplay is amazing.",2,10
Cuphead,27.6,3,42.76,3,2,33,4,10,2,19.7,54,"Disappointing game, but the gameplay is amazing.",2,1
"Super Mario Odyssey",33.1,4,46.84,4,2,28,9,2,1,33,41,"Great game, but too many bugs.",1,5
"PokÃ©mon Scarlet & Violet",25.6,1,30.28,2,1,8,3,3,2,38.4,16,"Solid game, but the gameplay is amazing.",1,7
